AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,eyeDetection,time_sec
-0.2609752987165828,-0.46988064037261185,-1.710205672724047,-0.6572290974789348,-1.307709430351946,-1.3493042600409573,-1.256195102550065,-2.335195282289496,-1.5348760880648151,-0.8984376091851196,-0.024109825881758806,-0.9366626243696474,0.08685210999269997,-0.45785511410643875,0,0.078125
-0.6264571945410694,-0.9526310030451846,-2.8600969931046505,-1.3034152344601575,-1.8496629529411193,-1.1408149164004722,-1.4849427580258998,-2.3325289868014623,-2.332218758338176,-1.201944304350938,-1.103497218526522,-2.0852731212231332,-0.9526666900294407,-0.9940975665694973,0,0.0859375
-0.8927600171186743,-1.2233169176928729,-3.6933047618079295,-2.0520932782781767,-2.207819322287575,-0.7889775542249888,-1.0196613990656491,-2.7973637637661746,-2.9406120975209973,-1.3843242383468983,-1.6953715636329119,-2.5683219843947556,-1.4065987518864238,-1.0306994591657825,0,0.09375
-0.8496402229261673,-0.9738800961809319,-3.2665517385373626,-2.139026180063603,-1.8297997378846684,-0.6567440533331954,-0.8009433294257828,-2.071288405774161,-1.4362954215019499,-1.1481497529717588,-1.354370486892566,-1.6993398434934046,-1.1322317878315638,-0.7939180444397883,0,0.1015625
-0.7568662297233828,-0.7513497372866865,-2.6511070927404816,-1.865370887857429,-1.5041328792178987,-0.524872644875318,-0.9292675780451686,-0.8044830610016167,-0.36984783646699404,-0.9479534597709327,-0.8826694037287981,-0.760837897384874,-0.9664369773944929,-0.6398273388959331,0,0.109375
-0.8664655128107922,-0.9287655558267491,-3.0223511693636613,-1.9184133564999633,-1.8346125530145785,-0.51597225057056,-0.6363398522479659,-0.7239101740537661,-1.052789337514116,-1.0273354413696332,-0.9265273594187289,-1.3367210613056795,-1.1664768408476955,-0.7557333757711019,0,0.1171875
-0.9773996944030013,-1.0962826903153988,-3.5728964920696864,-2.126865307768524,-1.90907799853019,-0.7995756697776628,-0.3249135750867543,-1.491298524485385,-1.475131247953303,-0.9597298054514865,-1.3370197391932075,-2.5776598546713516,-1.3373273404714736,-0.8759913357876546,0,0.125
-0.8608285868699452,-1.0197317839664575,-3.3150943073668135,-2.0610541496858823,-1.4004957046535416,-0.8931338496749774,-0.802529677297377,-2.0823918973173092,-1.561167017152595,-0.7961719328138854,-1.6042590509750556,-2.608714635900019,-1.154963077778866,-0.6173209236706185,0,0.1328125
-0.6628463932227666,-0.9008853344752925,-2.7727732868915416,-1.9806224012741085,-1.1478313042405004,-0.5443355831134602,-1.3646028488293687,-2.5654074567906364,-2.4749024313577843,-1.2071259446774147,-1.4172266098325577,-1.6249724119367304,-0.6949846321699027,-0.34045802325982744,0,0.140625
-0.4973222827735218,-0.7594898392198188,-2.5226033968476376,-2.0487364144375344,-1.0565478942025774,-0.2520954238667197,-1.0994369556527857,-2.81915809485675,-2.6526251164466688,-1.784874888073151,-0.7455267950488541,-0.9330462259167287,-0.27554585299722256,-0.32707358273972503,0,0.1484375
-0.2938182794754056,-0.5266779413057804,-2.3029680259317296,-1.83971813330704,-0.6799634398729747,-0.3353101860024471,-0.5449806182344948,-2.3506826435146655,-1.1575475468639618,-1.0627875770514006,0.22202066301357853,-0.690993450768157,0.06474987609261453,0.009200726799332032,0,0.15625
-0.24363311029796844,-0.34231327526345834,-2.075649290564649,-1.3359121779176315,-0.8425420240781214,-0.4889185763143295,-0.4337822296813001,-1.6207269308627286,-0.2930608167435051,0.6142029127687304,0.8262391535796478,-0.6182626345695657,0.4460156151298058,0.5330679417035009,0,0.1640625
-0.47510020781808815,-0.3774782333057329,-2.131760648097686,-1.0814905028740205,-1.8379778395517004,-0.4722662661443844,-0.6353781676518203,-1.3432110306849305,-0.7530377752256681,1.1675483118503442,0.5089766099877404,-0.860783546446794,0.5974507329274951,0.22161190867978336,0,0.171875
-0.5514279929412051,-0.5583598107078713,-2.2669887874915435,-1.1749462455843585,-2.168469797839989,-0.5294887216547991,-0.8681409822211761,-1.0860006879241035,-0.19518784765663216,0.6917607695468039,-0.02581296626636445,-1.1218527419937543,0.39718671030207225,-0.5208041030938607,0,0.1796875
-0.33529551321946366,-0.6193732005840399,-2.198089575503188,-1.2885327554183053,-1.2083269217783101,-0.7478005377217808,-0.9860088992462376,-0.1048993175844218,1.5864473259422014,0.9697983203081388,0.11002230570540182,-0.9486307559466778,0.24829163609354357,-0.3975338004924122,0,0.1875
-0.43935852416170246,-0.6543827957063248,-2.3845302802877653,-1.4766616908314874,-0.6801090934499004,-0.7160503892766668,-0.9266920095601356,0.8933783123384611,1.7587417685061288,1.3258942485235645,0.10407689122051106,-0.9790768171368492,0.0490193898767904,0.051599480098359574,0,0.1953125
-0.9590736958283451,-1.016066954547158,-3.1493605072404405,-1.9506292932039417,-1.7311999737115762,-0.49659898693125576,-0.9018313579015871,0.36777353370752036,-0.48129671147149333,0.09310438408204501,-0.9308211685584963,-1.8949397279164593,-0.6600053301137221,-0.5132453775797725,0,0.203125
-1.167258888628323,-1.3361010899982424,-3.5324362469796076,-2.2918886639520273,-2.784889257287776,-0.7113517419102333,-0.9641335949033778,-1.323258903625749,-2.2916771298141256,-1.4994065866734794,-1.8256836721515788,-2.6841498614575205,-1.2948352823952587,-1.3941252618771347,0,0.2109375
-0.8701134223543582,-0.9873978320591296,-2.6745830456292303,-1.9053218841672257,-2.2129873732392404,-1.1507951079433572,-0.8606882023636071,-2.0523223163360202,-1.9232407538092822,-1.6056538465289956,-1.513655505722314,-2.1913628306909585,-1.1161237633108119,-1.1973941710811442,0,0.21875
-0.6185801349160516,-0.464425480091019,-1.5742707851010127,-1.2401045717267931,-1.168729625732603,-1.1061209765368574,-0.6873091762231897,-1.5517526734021887,-1.4083341730275865,-1.1238529991710482,-0.9708421513554262,-1.343588715776885,-0.7646553475553542,-0.521282083759019,0,0.2265625
-0.6445519717695395,-0.5513049814220395,-1.4927508799112654,-1.2776603785961214,-1.4683500084929482,-0.8641513787946824,-0.797761389465055,-1.6331367499858884,-2.216606446815248,-1.342419755707927,-0.8970540064764605,-1.3344762169628521,-0.8045157137622729,-0.44214925941227445,0,0.234375
-0.6739231355745486,-0.823708267200106,-1.805382566105198,-1.762919046828829,-2.456836196942036,-1.0327849236199476,-1.140499756001228,-2.3778410113460025,-2.511100367737441,-1.4593769063973878,-0.503487904569743,-1.3519949105161493,-0.553634430294129,-0.4277216039950727,0,0.2421875
-0.542529990820049,-0.6620879497319622,-1.4732002078766513,-1.7189257873614106,-2.4489801618920555,-1.3277820828737263,-1.1042041847177173,-1.990177904933805,-1.236794433936501,-0.7325148651394765,0.2548562160358626,-0.6408079707885781,0.1027414807246856,-0.02412220515978817,0,0.25
-0.3828310632702815,-0.5202103731786479,-1.0621949029025126,-1.3709450368440337,-1.6622976809234191,-1.1830449799773364,-0.10679065398523087,-0.3575830702804118,0.10202891277171991,-0.036633877770241415,0.4256812854565574,-0.23539567011275217,0.2505600782644043,0.06070426725741352,0,0.2578125
-0.3357386065789649,-0.7752497149244276,-1.4093781956988591,-1.481103760181314,-1.46302777502338,-0.6609272782797274,1.007437838061571,0.5966675751089435,0.6099193452981925,0.14542262336155526,0.16785433462453203,-0.60555994882701,-0.04063432997793641,-0.2750118475633448,0,0.265625
-0.38881401569576696,-0.8377342478881971,-1.9981887710595712,-1.7731586412747322,-2.0011803131595842,-0.48332494706425616,0.4152690289632397,-0.11870046959210355,0.34962084271095506,0.42135036078677124,0.2828965952046737,-0.760356142521514,0.14852511596342988,-0.4197056819553745,0,0.2734375
-0.5206428972682631,-0.5386715989666968,-2.1775163283586045,-1.7703280524816025,-2.3734220020692396,-1.0765979794636666,-1.4333874303923257,-1.4245134732004754,-0.81833846513747,0.4877642719377168,0.30223206531441493,-0.6188858483153831,0.5628249102484407,-0.4381759553928968,0,0.28125
-0.7415448746379403,-0.6367002599189222,-2.2396415484596512,-1.739724709243926,-2.3106797716616727,-1.6793069431979686,-2.03204965489391,-2.080614035566295,-2.1243357802384892,-0.6243587862986778,-0.5504216378761266,-1.020424581451232,0.17361745930820804,-0.5609611175328503,0,0.2890625
-0.9099316823190555,-1.1342722384416093,-2.320881797551917,-1.8419303218158927,-2.228320913851325,-1.650814055389393,-1.1716034766697954,-2.1054535939411467,-2.3217098342121125,-2.1094839571750628,-1.5031871199821294,-1.674499413141842,-0.7906733645386067,-0.6124765477625133,0,0.296875
-0.8053829432730761,-1.119365374614022,-2.0540932122800055,-1.762205039743416,-1.9251664658275986,-1.5490675897252004,-0.6424288902321574,-1.6727067601549426,-1.3726963805560624,-2.067980262024391,-1.3878993786318423,-1.6637230680980808,-1.0684201169354501,-0.5778772557712762,0,0.3046875
-0.49266396032810106,-0.6162710800783132,-1.653948282763847,-1.4897140589755065,-1.0566343796093896,-1.4986261122953444,-0.4068501886034729,-0.7087632799619834,-0.3241292359033115,-0.6200105327531304,-0.6068885563202167,-1.0179668366675234,-0.4409172278000572,-0.4415146966943928,0,0.3125
-0.37441546163388806,-0.5444763812897615,-1.6924823075875342,-1.4171607260796784,-0.7886970359722529,-1.170264615995483,0.2588243998499249,-0.1451436354016829,-0.2965606025566294,0.06422707537486881,-0.3223622637457654,-0.5662327718414578,-0.056349728584464256,-0.250929936351054,0,0.3203125
-0.6556495392983951,-0.9911198389220108,-2.068678928306319,-1.575444556355081,-2.0682026119538133,-1.3265478785473652,0.35610120262162526,-0.660269779859507,-0.8504661864967387,-0.8825354367519382,-0.6269209261082009,-0.8885048767129284,-0.46635974438055794,-0.45523752042042737,0,0.328125
-0.9109723518217684,-1.1220185568479015,-2.2918677869970776,-1.5393082638283448,-2.9164038892240978,-2.052365534691122,-0.4989587727663409,-0.9497617021382568,-0.31375244778819233,-1.5927097336147118,-0.6242555627296195,-1.3557393924337149,-0.727075225110121,-0.790714382586417,0,0.3359375
-0.6777059303034215,-0.5784218350394607,-2.179385177192864,-1.2697007716982323,-1.649607159931448,-1.8594306518725199,-0.7061700890124957,-0.2595431238883655,0.8434552276585697,-0.5375467228033524,0.22354513329492123,-0.8857075915641595,-0.06943696821973026,-0.4014910945238124,0,0.34375
-0.24876402384120563,-0.06885352096172194,-1.8438325693739857,-1.2422670987642002,-0.5133999762595358,-0.8416946615473043,0.28939792190471203,0.10476205684831912,0.7594209746824363,0.9705052397314767,1.2999858444975492,-0.022095352441167594,0.8197060461515402,0.282362336392801,0,0.3515625
-0.08625062938558961,-0.28003991506933007,-1.3934861174661903,-1.4761752597522118,-1.3719523517670387,-0.7173779810895824,0.8412669024234579,-0.29599795993118383,0.03578200843254248,1.3487768272082135,1.629559274072598,0.1462362205677411,1.101559784496512,0.4275008599769074,0,0.359375
0.00520711800466897,-0.6817568205984328,-0.8149269854951398,-1.440714447353381,-2.0994727325483296,-1.402855815961523,0.10245017170019963,-0.4543606787585967,-0.01287717754886348,1.1614978893833885,1.3611421786275804,0.3436217140108433,1.1008152972198904,0.47986767946526465,0,0.3671875
0.21316909878848664,-0.44400846644683384,-0.30859867528161744,-1.1083176237045294,-1.0643996996095497,-1.3649296626167275,-0.5682983898700142,-0.3593899913268611,-0.030236353566571828,1.0384806860894409,1.203263759509751,0.981007126395514,1.201873331937247,0.67098411003355,0,0.375
0.15775004800437123,0.04066768969956894,-0.3430073793979717,-1.0093137468186013,0.059761693437052246,-0.4288314700933839,-0.25613639364992674,-0.7394084696458973,-0.4980160741343149,0.3913616039981368,0.7838958827194084,0.5134762239286919,0.850789622012905,0.3291775321410943,0,0.3828125
-0.26275945707418913,-0.08730186097749956,-0.8895556432949695,-1.262540036685178,-0.2318325925346926,0.2520947694274949,0.09163579262669798,-1.44088189777766,-0.9893117184710424,-0.8891611826010151,-0.38859708060641784,-1.198798888528509,-0.17766336814866596,-0.49574469910301605,0,0.390625
-0.5225867982029099,-0.6269575421627693,-1.2289843509578555,-1.4229642086141707,-1.0345628519158678,0.2217978632723206,0.13515488672147116,-1.6546995557610664,-1.3927568006430562,-1.9548597545605133,-1.3208594051311289,-2.086659301800701,-0.9722018245076812,-0.9875035950244475,0,0.3984375
-0.33797910516588736,-0.671021796057627,-0.82502384019756,-1.1521014896937642,-0.7225732427358034,0.1317943516369194,0.7881120495540341,-1.0025672870171678,-1.2687445003170097,-1.9082976679343868,-0.9322056538736362,-1.3731867466582253,-0.7765781006406837,-0.5875951732008866,0,0.40625
-0.02669880470542925,-0.06220227022870602,0.03606067044209119,-0.6322665338418617,0.403118122345857,0.0937645228036977,1.4480949989984324,-0.23612174064973476,-0.3268683996692069,-0.6760486845274698,0.19710602261014212,-0.12587764384339234,0.03762562269356807,0.43207052958366193,0,0.4140625
0.09924041364122062,0.3369437611166787,0.6035066237885431,-0.23148655937737614,0.37376700928481316,-0.46796298994879826,0.688139408277392,-0.3274899523668361,0.32625870776346333,0.48107909916509234,0.7846171574265343,0.5558268746922157,0.5994270794983046,0.8716517144848113,0,0.421875
0.13426743801208754,0.10754473529052518,0.6628260345847035,0.07399458274842777,-0.6714926756784382,-0.9699823813341315,-0.41562880767950416,-0.8092829775488585,-0.050037690257302175,0.6519042190728747,0.5994238794858383,0.2218956186292724,0.6478340444396257,0.3593588535902944,0,0.4296875
0.22817435795863472,-0.09075524851324286,0.6033805660807781,0.22790742386308294,-0.6981865144859549,-0.30611780182222753,-0.006176118773610757,-0.5294542624100511,-0.26666724814085974,0.7078421714850172,0.5343810074360713,-0.298001304303834,0.7136645852053012,0.1435860446912106,0,0.4375
0.2298895694711272,-0.024476569250937566,0.414786909440618,-0.2637055858348466,-0.30629685284470604,0.9086260451764104,1.187449851757004,0.47507741175150947,0.7267056235519832,1.2275407222205812,1.048002804485201,0.10176939329517835,0.9523615531055444,0.5242869550206233,0,0.4453125
0.06809402394634012,-0.16820209818856893,0.01049993696848953,-0.9599828588236644,-1.0098849754094716,1.2724045537599884,1.644285277561243,1.2120914039026747,1.726821831402003,1.458475967278992,1.3933470900751654,0.6719630381699037,0.8179053642740624,0.5166682140177059,0,0.453125
0.054030524477245975,-0.2674356349960158,-0.031187080599245322,-0.6832076448785538,-1.1211610761633397,0.8536889586444442,1.4237028683496902,1.092922626286878,1.2291963203278806,1.2322880289636744,1.1329137032723469,0.4430229700189154,0.458215474657322,0.3693495143560412,0,0.4609375
0.2749477319866172,0.029057671216273034,0.3224178516107469,0.045123533148381065,0.28742878274352446,0.7823322215145728,1.1486217842267186,0.7050710287524853,0.4316559631047627,1.0243756848362424,0.9297212081639644,0.31852109763092407,0.5059141593799956,0.6499976505312345,0,0.46875
0.2937901259826828,0.0702580880773837,0.2833124868072695,-0.14196298865037704,0.5392872536724301,1.164918275912371,1.0190674143251142,0.9722475640322529,0.9587026682708495,0.7381416708415262,0.9287948066246441,0.7133620651367586,0.5090678071406923,0.5239641801201762,0,0.4765625
-0.06476279736240345,-0.31465958914078257,-0.03128960183663659,-0.776043864879354,-1.0047541656942225,0.7630242890728697,0.6763558460277197,1.0919199461410047,0.9902712406082035,0.12508930767115994,0.4253180833250902,0.4511779359947741,-0.10561061835885345,-0.18616188296734912,0,0.484375
-0.3423678579397982,-0.338360958053511,0.008847855179714929,-0.8385042199327585,-1.3451257965101329,-0.4409462054406122,-0.2759002285723436,-0.29720962824838476,-1.189016630980459,-0.8435181163863531,-0.4483321755418801,-0.4714782841924349,-0.702753217068372,-0.359536599101852,0,0.4921875
-0.1994296920909672,-0.020887076975431695,0.06810116365343166,-0.5344027845382943,0.1859348364108285,-0.5668649978983262,-0.9029655877473821,-1.6486041711162387,-2.66147690251918,-1.8136203976786378,-0.7651984537353773,-0.652473656674391,-0.8062625019298657,-0.04861541971315871,0,0.5
0.1101934779063631,0.01514329107751197,-0.05399263554503191,-0.12515877486862226,0.9950905867896714,0.36194828355505027,-0.27764958847788324,-0.8834888769713821,-1.1786892903176447,-1.849945390789279,-0.349559416747239,0.1540727958153468,-0.7234434728632326,-0.12729693630766062,0,0.5078125
0.272070826993575,-0.01881427794814501,0.36669637980154723,0.3815473843886892,0.30166267040606504,-0.059954525481098954,0.23171902706065708,0.10888965588178114,0.18004852400589827,-0.7494090796034789,0.20806427024470578,0.901216243433004,-0.42200834766028644,-0.1284526903934343,0,0.515625
0.36590127694409597,0.21964204049982194,1.3079678428851758,0.6581442191556501,-0.2795883388229218,-1.603689496858776,-0.3617241355039144,-0.6171997937709749,-0.4607487967506566,0.5684393330071376,0.6621640273269536,1.026358077735991,0.18951927792756257,0.5627095861578209,0,0.5234375
0.4692951911190252,0.35167334896187485,1.7049600531672593,0.6416258965190198,-0.4387464855106141,-1.3941469950256582,-0.19771415923995242,-0.684289583087166,-0.27847842733724204,1.577506862782823,1.2206702093680941,0.9926315054881734,0.6870535304582519,1.0489838902835826,0,0.53125
0.4043960485400919,0.17257615035916413,1.3932955119146864,0.4411574277563478,-1.1213550344981276,0.6155071344781036,1.6454148603986427,1.1633867517529115,1.323805724121739,1.9573360051686781,1.768559413735711,1.4433327761614443,0.9035326655095429,0.695710114192325,0,0.5390625
0.2575372619088098,0.04390143373178519,1.3252992748285202,0.12127776557436958,-1.7789682207592552,1.7596052651439955,3.028637734511053,2.0198572491631333,1.6482506620518143,1.3596261832510153,1.8813557134612702,2.25172253541042,1.0169027054782924,0.4187260113557368,0,0.546875
0.3207892617392908,0.10885031751469507,1.675306661871941,0.1549806986501133,-1.3280437976627077,1.511075954259958,2.816509000143743,1.1569503259649214,1.0525973803531057,0.7317940389162523,1.5279632888028214,2.541093780919806,0.8995626808283232,0.6920085360454612,0,0.5546875
0.3613322582347047,0.11816590590950511,1.5640507746116281,0.43408810387343527,-0.6187175531597411,1.4813749190634944,2.328751286306458,0.9105374906045313,1.2273482630175452,0.7772702207657012,0.911831762937859,1.7411032324914606,0.38289966344636744,0.5831435858823106,0,0.5625
0.09106401801563566,-0.06314316011841725,0.7418243016303188,0.09910999693963443,-0.766038639180477,1.6739080935916544,1.976977771783773,0.8397044656138452,0.654730347940143,0.3588222510870392,0.07961456590081195,0.39262734590754644,-0.2591190287970754,-0.20949985019980835,0,0.5703125
-0.05452387464720831,-0.24321544544036236,-0.03930394111233897,-0.35168281494734543,-0.8341190406542374,0.7177805830385999,0.9947822924894807,-0.6578476778002361,-1.284805671791387,-0.5068210580919146,-0.6189351470517358,-0.45938111628993594,-0.5601717980820379,-0.6165768632256436,0,0.578125
0.11826266050985912,-0.11791559758526815,-0.3394054454645693,0.10771004234861062,-0.07879430396626641,-0.8768011424964033,-0.20523694303102172,-2.231969408853444,-2.3096101346936306,-0.3513748037109522,-0.7308588365090073,-0.6576238428910882,-0.42356232551113426,-0.2214990915413612,0,0.5859375
-0.032037539141451445,0.1952440148492835,-0.5503972182343164,0.46450312561121015,0.14387324664462295,-1.2586733441788711,-0.8637355616095757,-2.7886744139048947,-2.281489728261116,-0.10168444362532518,-0.6651489620683914,-0.9753512241381539,-0.2845063827026012,0.020439868125155542,0,0.59375
-0.5516497365355869,0.15426614099994523,-0.9943869582709571,-0.21285125482613765,-0.6032360482254563,-0.3347948719072385,-1.0978268283961965,-2.9654259118416473,-2.493733163681788,-1.3513621995451204,-1.0564470228507439,-1.4996727139992159,-0.5066193172605815,-0.39776900270183174,0,0.6015625
-0.6064039626970403,-0.1644227612224899,-1.201672183862808,-0.46220092272305235,-0.4951041821908745,0.6842120999259411,-0.7702424808548292,-2.1456108675597405,-1.7458364041099397,-2.36284504888769,-1.4433650036505805,-1.3608529114772296,-0.837410489620086,-0.7845139554115768,0,0.609375
-0.1590897986939289,0.017148772701635083,-0.6538880434115305,0.5510235470794012,0.8722188091423857,1.444904828375614,0.11009723647421432,-0.2244691224020322,0.24220631101980947,-1.2632744849586843,-1.1554057545630927,-0.5983096630606419,-0.8901250440302444,-0.5938089006021467,0,0.6171875
0.02773147149004952,0.656817378019363,0.17222470457762412,1.3580783202776576,1.7359974472465163,2.1614635896470773,0.5288961342009558,0.6446890901469139,1.1175145724691442,0.2759020310453063,-0.7241818853502469,-0.32244661825600707,-0.7713433854726646,-0.14831528247559483,0,0.625
-0.05399803089697829,0.8568833694490101,0.559048796913372,1.1905059088360341,1.5953482257089335,2.7448088951568086,0.45010889947978766,0.24803659678818077,0.9426313083055627,0.4435658473562228,-0.7382327835275532,-0.5388359301173448,-0.6723072190622701,0.018965212822307433,0,0.6328125
0.141746796408507,0.6400141600185468,0.8297609612804678,0.9954505315519326,1.4438711820052768,2.804524995332904,1.0090434642320818,0.6776954269279432,1.6319346633733285,0.4310427870188339,-0.4660675122868414,-0.05400194509181362,-0.25759821515599146,-0.030189200459826364,0,0.640625
0.5775123969597644,0.8176678983756878,1.5666521970691416,1.2661090917280544,1.6660531057704684,2.141450852952644,1.6819934087294028,1.5380200928160972,2.0670839557857397,1.5324439908538514,0.6233943326736955,1.2295296971323735,0.697099748250474,0.3377375196892949,0,0.6484375
0.8423281871501005,1.1221616988444547,2.2277905653995567,1.4363976017546183,1.7456139309128103,1.536619612387208,1.1893602102669196,0.8187312279317287,0.5352187993584397,2.297479963168034,1.3759060008351967,1.9665450079689666,1.3746476174574878,1.0190282774249153,0,0.65625
0.7443837300589635,0.6403945903415103,1.950557047435396,1.1131277278355383,0.9142594902255385,1.6697782744751086,0.5197023062709735,-0.7983975508293085,-1.304419528301052,1.0842945791088527,0.762193990628744,1.4540199049987048,0.9385007468460701,0.9164767698441434,0,0.6640625
0.39823707802726427,-0.12171230647738218,1.1993255374111258,0.7581058705863346,-0.32074050313821123,1.7179086488209,1.0142209561402,-1.1895153605315258,-1.2832802640603154,-0.627695507888568,-0.2346267626798401,0.6157149210376488,0.1568128538038627,0.13603514522499832,0,0.671875
0.22711954384010333,0.05510125538054284,1.1324319626215669,0.9774489309076815,-0.15389232228945415,1.3026944973398564,1.6671192753152908,-0.30763680408864796,0.0986222799923282,-0.4342856019178255,-0.1452327461479328,0.5782239501405751,0.2888574030742852,0.08694027634301828,0,0.6796875
0.47454835011636165,0.8129075700915578,1.7543897548174237,1.4537636851632696,1.1319145469598906,1.3322619611732025,1.4744204502535685,0.4075480439798091,1.1010610385667141,0.9792201067962235,0.7937262245741593,1.2014270911855935,0.984593809669035,0.6936559858107274,0,0.6875
0.7334309645374921,0.9408686368778955,2.2256164990748433,1.5335141943743236,1.3645779974222645,1.4098087307336236,1.1962352437589363,0.5471952741948626,1.022720255044852,1.326562231183917,1.2617806416632338,1.6005617245393,1.0975129545009108,0.7906202928567585,0,0.6953125
0.6089512595427775,0.4728872310414812,2.2081302095005007,1.3614079849530079,0.6272761570852556,0.6342974025845967,1.0274092210931622,0.7644082045108022,0.6179333513605676,0.6743604496706164,0.7862781955372936,1.3870403826171627,0.5995889730889621,0.5380362500600138,0,0.703125
0.3456544001169395,0.24251642531334622,1.748771211043974,1.2553948643326844,0.44022887491793955,0.3521944399949193,0.28764862224333554,1.0683651924418216,0.7365099319855395,0.6007333702336782,0.1480597756919776,0.858354000031476,0.22532785201464178,0.4502754012086902,0,0.7109375
0.33820860029268873,0.5523901236431034,1.189657008516351,1.2352592854119082,0.9732902030513255,1.5259587728060104,-0.26546287638329463,0.876345725555086,1.0431160097891572,1.0614282992814055,0.14630207066916676,0.52526600979855,0.20422976894088515,0.1922906244906038,0,0.71875
0.5244059905139521,1.0362539444844234,1.1218236064414389,1.526518238936536,1.8692729283119596,2.297074034867024,0.4883547392877705,0.4264714182511337,0.8096705113582894,0.8491913352797704,0.3539642226670944,0.45058562615189185,0.1390933109561298,-0.2424163072237115,0,0.7265625
0.3944365519317774,0.9684511530569658,1.1761239686202056,1.7937104410551838,2.080475223164802,1.6872360872337704,1.5828314298206312,0.30754093119858816,0.10107972595264418,-0.33475060493340936,-0.2948658504013495,0.02852297852218251,-0.36613009013007225,-0.5753655281750019,0,0.734375
-0.21905523076062935,0.26444091951284315,0.7415726032286504,1.2494933707664917,0.4678306143988405,1.163836932172542,1.5288371665336145,0.17064797168584178,-0.5373714331851667,-1.6712246728302789,-1.413621950653552,-0.6740632163071847,-0.9768724066795418,-0.8047775454715441,0,0.7421875
-0.42609988267344684,0.05001386901222375,0.8874250236898906,0.7763142577139093,-0.871698276290055,0.9978727704101141,0.593340866879901,-0.4055528039634359,-0.6212279372012148,-1.8134108473646597,-1.2344316923152312,-0.2770375580361899,-0.7654775143426967,-0.49599155282931034,0,0.75
0.37436088618180424,0.7707630186210179,2.2882037317255586,1.6565427080223596,0.28692715901053456,0.33507300080697755,-0.1445831069348884,-0.8206338828496185,0.004920819950581299,-0.24371736117499357,0.3358693025288658,1.4015759359635191,0.2553102872175377,0.3979057214917998,0,0.7578125
0.9904828019266405,1.138530850092695,3.1279964150302657,2.4960285988177904,1.1888483935508205,0.010363567751656306,-0.2406196818515332,-0.47971768221634425,0.8105952970983623,1.2669719518213176,1.0951626632249591,2.193699255565704,0.7043629479852549,0.6878972486540142,0,0.765625
